839.788	444.94
793.961	396.742
841.096	426.97
737.049	379.874
817.348	464.77
834.172	450.386
824.711	399.587
754.669	331.342
860.999	448.343
835.553	409.677
800.138	399.584
816.739	405.886
835.333	449.423
802.286	426.611
813.698	434.556
770.557	402.461
771.185	333.807
764.399	378.73
799.957	370.003
782.146	381.714
776.28	337.19
755.762	322.857
813.319	442.175
847.968	400.63
773.778	366.203
798.025	409.742
719.507	304.618
878.845	480.212
802.949	390.322
819.789	440.124
794.723	375.824
776.439	372.598
755.874	359.981
754.699	349.417
765.489	367.608
825.825	444.32
812.336	435.475
807.631	377.873
815.824	423.735
787.117	380.173
790.403	366.649
809.7	406.074
799.776	341.529
816.535	434.775
746.785	349.819
809.112	367.19
745.312	364.128
792.105	439.479
782.736	385.062
721.193	302.629
754.115	399.563
838.833	448.296
807.928	420.82
740.66	340.506
825.07	401.141
812.661	433.69
782.573	374.977
790.947	321.447
791.656	417.883
796.785	391.954
791.102	382.06
802.538	392.726
832.499	387.022
796.158	347.944
799.706	449.45
774.722	335.145
794.718	379.965
805.384	383.206
849	465.817
804.724	410.843
841.87	446.962
842.654	439.185
789.008	384.156
814.897	451.396
771.55	366.071
839.023	444.699
802.405	384.745
777.965	373.907
854.997	449.861
834.299	415.568
791.379	382.173
815.851	372.788
783.532	318.704
790.177	370.115
777.48	393.56
779.215	375.502
859.249	415.459
755.345	372.418
794.032	331.183
812.823	436.916
825.902	406.723
772.091	410.254
763.337	362.402
787.205	407.723
779.506	411.612
782.907	390.064
766.141	412.767
807.705	408.424
779.201	383.152
776.193	407.128
738.96	347.152
786.864	417.816
781.852	394.86
841.778	482.646
821.844	412.216
818.448	394.336
812.913	380.881
791.996	401.671
746.764	333.945
838.199	396.21
796.698	383.78
771.456	365.779
789.241	398.345
838.059	454.022
820.059	415.656
799.322	373.957
778.113	409.253
770.269	368.161
764.736	377.482
773.165	354.461
787.846	437.05
804.232	352.228
791.193	315.987
828.747	417.728
865.825	456.007
820.742	448.113
819.094	434.687
804.739	373.708
827.942	435.434
797.247	390.556
795.025	377.178
807.815	454.253
823.796	412.384
795.936	396.46
799.355	378.728
765.544	340.746
778.574	372.057
803.626	432.257
820.054	400.762
784.373	339.836
799.246	374.631
853.536	451.157
831.227	444.196
858.233	462.27
838.284	427.775
802.357	382.361
781.792	404.846
868.287	513.392
832.515	396.553
774.95	368.086
789.363	416.552
861.258	474.964
777.77	416.936
833.094	437.278
818.486	398.035
850.441	443.547
795.781	403.454
787.026	372.811
798.432	390.473
821.641	440.193
846.805	489.598
810.897	431.687
818.101	410.818
783.654	420.741
812.747	427.624
825.525	451.896
824.876	416.34
829.049	446.262
785.079	358.042
809.167	376.647
777.265	352.042
806.87	402.39
787.992	371.191
759.196	362.908
777.097	327.769
814.633	384.836
765.697	395.04
822.391	442.478
846.959	435.805
799.203	390.055
821.986	461.3
804.121	416.329
833.853	431.422
830.449	380.629
803.432	354.9
801.61	355.935
803.956	428.16
788.69	415.652
763.226	346.344
861.232	459.576
814.295	407.776
800.116	401.139
797.546	347.652
781.216	420.805
779.482	410.601
776.59	402.518
817.661	387.36
778.896	358.581
820.103	416.183
802.596	434.789
837.041	417.775
781.293	347.841
821.364	392.101
826.324	364.333
841.108	454.454
780.6	363.913
810.796	429.537
816.888	441.777
778.304	367.904
798.24	393.66
783.744	352.089
785.015	370.849
790.268	320.533
784.677	380.469
833.389	444.22
781.769	433.4
855.229	428.701
800.058	355.212
798.623	385.439
847.141	447.462
787.79	391.628
839.23	433.141
800.534	408.22
790.993	373.288
802.3	393.539
831.245	422.678
850.829	435.267
805.77	425.589
860.993	467.553
784.258	367.614
800.689	397.332
818.573	458.536
752.565	341.302
833.462	454.088
773.305	352.861
845.409	453.071
820.689	392.494
824.118	392.67
811.708	439.49
825.061	489.533
783.878	367.475
780.499	345.826
817.936	391.76
852.533	460.887
836.709	456.321
805.811	381.22
811.33	435.323
775.745	379.348
814.69	429.282
768.42	379.741
790.898	398.849
834.023	445.029
793.73	383.532
775.903	397.153
773.423	402.834
786.903	394.1
806.503	380.231
830.751	465.884
901.132	514.536
822.668	405.727
799.066	413.746
821.438	472.593
789.72	341.026
811.953	397.647
768.784	360.787
796.148	418.363
797.826	337.894
807.961	398.464
803.847	432.302
796.771	363.879
799.595	449.586
786.442	405.682
835.822	441.422
853.981	468.562
754.268	349.429
824.639	474.628
782.124	429
779.203	366.248
833.715	465.364
798.267	419.903
830.166	412.688
799.271	407.476
805.396	398.356
800.794	362.352
834.61	472.295
807.064	466.379
853.845	442.681
803.632	388.097
775.095	336.149
807.45	375.843
809.907	361.308
882.775	487.372
794.009	406.798
772.775	388.187
771.067	402.006
772.585	368.294
740.173	328.053
815.011	391.014
825.914	436.348
813.145	429.834
758.758	326.007
802.164	380.601
780.382	418.312
785.932	361.038
839.84	486.945
779.305	362.898
802.768	413.929
797.249	430.202
829.014	429.677
787.676	371.173
763.127	361.396
815.653	379.452
807.468	410.903
821.417	465.579
803.56	432.254
834.667	460.551
794.034	372.037
787.573	398.707
697.268	324.928
781.132	380.332
820.637	416.519
845.092	439.717
851.605	456.802
805.169	418.869
802.409	471.081
765.27	334.045
727.868	309.38
781.915	406.443
831.13	439.312
787.763	369.389
824.138	378.177
783.357	374.665
790.928	370.812
789.557	418.843
817.549	461.457
810.352	413.147
801.025	391.975
810.603	429.445
791.286	387.203
796.638	405.609
805.178	382.088
808.042	411.056
823.56	484.972
802.554	341.977
795.279	366.435
824.337	403.829
848.206	490.148
758.694	368.473
773.91	375.42
829.224	474.443
747.748	330.441
806.317	434.352
779.102	338.518
813.235	399.976
810.608	380.566
780.703	359.729
793.824	374.329
795.16	374.068
729.139	330.668
804.428	381.721
789.509	406.294
790.708	386.063
752.754	318.814
750.336	353.671
828.914	406.451
800.631	392.901
807.702	418.811
766.341	346.761
842.979	462.802
755.614	409.797
803.475	396.939
785.923	413.369
779.683	392.696
796.134	424.21
768.747	347.471
778.319	384.823
816.845	412.867
821.253	454.615
840.926	472.632
827.623	407.818
822.422	474.001
802.524	342.507
785.008	421.461
860.709	458.171
750.876	372.617
871.553	453.099
805.467	429.734
779.564	421.012
761.529	378.701
860.905	441.212
804.482	423.477
811.506	428.353
810.848	392.744
771.678	367.202
828.599	446.767
805.523	425.568
804.036	383.025
813.642	419.724
759.927	374.68
796.309	355.014
758.121	325.207
792.098	414.487
810.41	434.326
773.487	428.315
792.679	439.419
813.236	399.051
810.768	436.761
800.263	418.228
767.754	441.956
817.433	429.885
830.661	450.509
811.739	403.63
816.93	413.734
765.988	347.148
758.579	351.316
826.371	457.389
856.938	449.155
778.901	370.458
760.479	298.634
771.877	422.006
800.644	393.255
828.404	426.505
782.247	407.605
854.98	453.273
831.218	424.26
829.291	484.82
799.513	377.403
793.786	359.384
811.732	386.832
830.622	484.485
764.089	415.366
776.083	398.382
759.601	356.529
851.582	464.284
826.522	429.838
833.859	405.375
773.027	347.479
763.534	338.021
771.16	381.248
802.771	392.723
819.755	427.394
777.286	421.283
779.001	357.634
821.79	418.288
836.987	429.801
823.885	454.641
804.421	393.785
786.631	440.271
794.701	421.849
856.543	457.969
778.444	393.896
832.93	451.244
775.373	387.851
816.919	408.631
738.002	360.068
792.411	389.208
811.129	425.819
827.979	389.881
778.422	357.303
858.191	481.829
814.331	418.605
774.229	380.622
820.275	435.999
836	416.219
793.689	428.635
813.542	407.881
815.04	392.905
839.228	439.433
755.249	373.404
795.593	398.47
795.799	408.288
879.212	419.739
800.733	416.588
825.336	391.538
806.664	388.252
809.281	399.484
789.879	395.816
783.38	399.46
843.422	441.85
763.297	357.784
760.072	333.93
780.388	354.679
805.393	431.805
811.749	369.499
799.251	378.041
822.703	441.547
790.627	354.032
747.302	310.752
815.79	434.44
770.38	374.082
763.639	326.137
835.373	391.628
780.282	397.871
767.979	378.094
779.037	349.615
798.174	397.149
824.774	410.228
821.276	453.169
815.143	430.26
843.918	395.402
823.395	440.48
780.175	391.972
786.597	360.42
797.784	402.385
789.123	383.832
808.179	365.107
783.453	336.407
778.998	387.794
806.881	448.673
738.348	304.757
813.488	428.748
759.349	375.562
829.069	444.124
815.467	428.375
815.082	405.845
780.053	421.564
786.33	385.688
853.732	459.291
807.014	425.887
838.885	452.054
843.997	436.451
781.423	335.636
814.596	456.397
822.092	445.274
823.736	376.36
798.697	427.578
860.69	467.55
819.702	425.323
762.214	374.523
819.16	443.312
794.187	387.183
771.867	342.531
815.124	383.033
794.99	376.306
836.059	424.256
837.611	470.344
811.843	401.465
750.919	451.538
786.478	430.878
774.054	345.825
835.372	459.851
813.147	366.69
773.31	353.614
841.263	444.045
824.871	392.414
773.807	382.732
810.05	392.369
841.701	436.842
794.179	430.342
781.601	410.189
848.266	500.649
811.87	401.699
807.875	413.375
826.495	426.659
811.69	415.774
810.232	368.267
799.45	411.667
803.39	411.767
718.844	312.727
792.359	345.611
789.435	455.566
822.032	400.18
798.496	444.905
809.733	364.78
812.142	411.364
796.203	370.002
812.617	432.055
857.757	491.94
743.677	316.423
813.83	465.571
853.221	484.82
779.542	418.664
817.448	404.495
795.297	326.865
831.465	412.842
826.539	396.154
806.52	422.411
817.824	440.019
789.249	360.25
820.669	411.495
856.744	427.214
818.258	432.196
791.835	415.795
794.219	354.989
825.248	452.824
760.197	366.895
789.266	452.317
783.164	401.981
783.477	390.542
814.855	413.782
804.692	431.12
817.769	447.259
829.462	432.42
796.699	450.078
787.471	333.242
758.196	361.896
841.614	467.653
782.225	307.955
833.17	395.5
820.284	413.263
769.074	372.142
760.213	318.427
741.085	342.825
785.937	347.71
836.968	439.764
804.275	390.704
759.401	350.565
799.705	388.672
803.017	445.826
785.142	350.257
826.713	379.582
859.696	501.853
764.445	333.715
778.791	391.61
769.685	391.871
801.106	411.085
810.2	397.283
763.013	348.665
796.782	369.091
811.9	444.699
805.403	384.213
842.76	447.058
832.161	434.564
789.309	408.6
788.495	358.155
765.861	350.428
834.187	431.538
774.505	382.348
750.282	360.716
767.544	379.175
783.034	453.685
830.615	441.302
800.621	385.559
800.866	406.212
803.054	418.351
817.545	374.343
797.249	391.925
843.554	495.538
755.377	327.1
837.407	442.692
780.247	382.288
797.648	449.774
804.406	360.186
767.597	403.742
782.014	315.673
738.46	313.774
830.774	417.151
786.483	403.423
832.261	383.861
840.307	431.117
798.541	390.581
755.773	346.138
795.557	369.749
796.22	440.082
820.644	424.465
772.168	416.889
757.579	290.912
826.135	372.372
769.331	404.876
775.303	333.344
829.607	449.757
789.312	356.309
772.114	357.105
773.499	372.357
789.433	435.764
770.477	363.082
813.238	392.976
797.907	405.38
778.156	348.727
778.613	362.913
826.775	411.704
808.577	399.046
783.043	390.021
748.241	373.961
762.913	335.243
869.896	467.755
808.525	369.005
867.411	475.179
791.508	354.264
792.287	422.01
855.379	481.191
804.293	396.752
761.683	254.146
791.577	363.86
774.639	360.998
829.111	477.481
804.315	430.467
776.171	351.358
867.591	474.933
744.181	348.092
783.92	448.199
807.941	411.111
815.808	361.077
856.377	468.617
787.805	429.491
766.101	361.345
764.061	375.14
789.142	418.735
777.631	367.537
778.334	366.334
827.564	420.996
818.969	398.193
849.522	420.561
851.022	483.587
765.681	321.942
766.223	348.198
791.381	382.511
829.265	431.535
780.951	429.621
835.902	418.535
833.998	427.16
757.105	336.673
817.523	432.546
793.52	366.015
771.124	391.401
816.141	413.389
781.429	397.116
815.643	398.346
746.142	349.004
812.013	445.485
826.769	441.414
791.008	322.009
803.455	417.186
844.435	437.266
754.351	319.126
815.272	394.204
799.356	417.649
841.127	442.9
786.892	414.585
761.702	372.604
778.966	321.011
844.043	482.21
742.9	311.144
721.615	354.073
836.775	447.012
802.512	384.137
816.564	404.517
815.794	407.315
848.177	465.971
765.119	329.308
768.237	352.108
846.877	449.36
842.073	381.174
810.135	396.011
840.276	462.189
753.808	327.992
783.886	381.238
799.957	438.252
815.081	418.957
841.06	455.747
815.527	449.216
803.653	409.512
776.506	366.996
748.203	328.379
740.253	411.997
824.714	434.527
835.596	441.315
823.183	457.52
816.47	410.508
771.842	364.76
816.242	481.051
835.861	442.202
791.793	339.223
802.88	454.334
798.62	442.747
761.375	299.998
776.438	412.36
853.28	481.079
785.778	358.507
784.347	411.547
831.066	414.707
781.328	362.984
817.522	439.933
761.669	361.936
814.78	407.262
800.768	425.198
812.806	428.724
813.45	421.057
774.942	333.536
818.687	419.91
793.344	401.223
812.516	365.01
829.172	388.253
752.749	330.004
766.985	364.57
816.312	407.459
847.169	438.76
825.617	448.607
795.849	384.262
773.489	369.46
827.549	388.75
771.571	384.597
791.006	409.885
787.111	423.288
727.444	341.213
865.33	477.235
793.873	395.126
843.685	480.447
804.612	368.082
805.23	406.864
807.231	393.624
776.46	366.748
830.419	331.698
758.736	342.587
775.836	406.705
786.307	373.39
820.069	377.633
818.805	445.149
803.506	402.39
827.515	489.839
806.887	431.854
857.126	452.698
775.168	401.608
810.864	371.992
820.054	418.419
831.497	395.721
772.22	350.676
799.009	382.323
769.293	397.874
771.435	385.296
821.722	404.587
779.609	391.264
786.421	397.096
779.227	341.222
776.673	419.186
751.139	331.279
795.018	377.153
774.616	333.227
801.414	371.92
771.502	347.877
792.699	425.557
847.343	418.823
842.362	454.665
774.411	330.481
822.183	415.562
783.904	400.54
773.174	373.414
794.126	399.598
798.191	415.519
852.763	402.692
830.012	442.11
801.817	413.764
745.2	320.057
784.467	395.371
809.469	401.774
785.27	421.038
831.585	479.726
735.894	383.506
817.646	389.317
799.416	428.421
807.008	395.476
815.05	353.815
808.894	401.433
782.32	394.356
766.703	382.828
768.054	429.021
850.08	468.377
768.281	350.148
821.875	450.355
823.114	427.536
786.618	402.384
829.452	441.879
768.788	391.44
786.342	374.107
804.088	401.799
809.278	423.512
806.969	433.62
728.824	343.192
851.595	508.479
776.266	372.308
797.962	384.638
794.241	370.11
790.795	410.5
811.967	408.384
783.311	355.123
835.241	463.366
783.43	411.636
758.831	402.017
836.38	455.037
787.051	395.95
825.565	452.245
752.661	362.319
818.088	374.659
815.398	402.567
821.099	434.25
792.487	366.605
827.486	460.944
820.267	361.23
825	391.941
751.156	381.59
795.411	437.28
837.465	417.671
789.742	369.017
799.261	428.872
807.127	457.431
814.018	446.115
802.847	366.633
785.884	405.74
781.508	398.022
788.908	367.261
833.73	449.358
795.509	358.115
784.291	366.419
791.3	375.52
823.932	358.486
757.274	368.712
832.318	435.22
771.927	398.175
782.685	339.867
786.723	362.918
816.681	405.205
764.864	298.79
748.314	322.923
803.459	414.938
802.504	358.218
837.76	426.12
832.291	424.747
739.588	349.494
742.191	352.39
812.305	340.06
731.38	323.79
821.401	497.362
809.225	378.259
823.286	461.123
795.641	411.408
800.49	394.171
792.631	359.857
769.313	403.14
782.9	429.059
826.11	402.929
782.366	348.665
824.173	410.073
812.533	425.148
787.168	408.695
784.797	427.063
772.816	413.151
778.248	430.756
822.837	443.853
829.191	446.001
798.598	374.683
791.863	422.95
797.532	369.894
786.979	332.045
769.844	389.639
809.241	448.287
824.709	404.125
757.146	320.761
824.952	437.188
840.334	425.865
804.31	390.08
797.975	390.813
814.125	384.365
811.09	404.557
797.999	442.69
845.15	405.145
846.411	454.659
803.43	347.212
787.768	376.925
760.231	355.671
826.607	400.996
831.967	411.544
816.831	432.283
775.382	363.448
813.758	454.16
729.814	300.549
805.838	422.142
764.356	366.272
789.921	377.71
828.053	471.242
825.973	425.788
822.069	422.026
825.715	454.22
797.253	421.844
848.867	468.206
771.144	450.302
790.081	410.25
770.662	367.003
810.922	422.927
791.558	383.814
795.555	411.293
783.077	401.438
820.202	434.246
813.32	441.544
801.62	402.416
773.924	323.346
825.143	403.845
826.519	409.662
774.933	358.206
775.172	341.194
775.542	364.015
819.967	395.276
769.377	365.58
818.743	408.892
813.941	384.894
807.15	433.112
826.644	423.134
800.299	455.569
777.97	347.215
801.973	402.82
859.77	425.496
771.046	292.945
784.933	344.216
838.525	423.742
793.402	376.126
802.754	401.233
830.441	455.153
834.068	422.656
811.858	412.515
813.136	408.343
810.472	434.643
819.49	425.336
789.587	428.62
732.968	344.778
806.238	385.697
798.498	441.211
759.974	379.718
812.514	370.104
870.603	484.751
821.004	401.316
829.325	445.612
812.488	391.065
743.635	387.213
755.126	291.455
793.802	404.103
779.501	288.416
750.686	343.954
844.867	452.262
836.112	465.636
789.84	425.904
725.768	336.877
824.862	398.454
794.61	404.325
824.533	445.056
818.138	406.77
799.782	393.361
775.565	398.556
771.157	385.98
854.473	389.2
769.403	428.884
743.366	330.75
807.854	413.016
840.38	450.587
815.233	417.314
788.429	375.27
746.99	327.412
801.259	383.096
772.316	324.787
753.15	319.824
762.14	364.052
793.008	356.24
794.93	413.579
849.423	540.222
753.463	349.085
804.545	431.14
841.827	462.839
766.361	400.28
797.618	387.807
838.822	415.699
808.256	382.155
824.253	447.644
768.397	353.485
818.302	438.745
808.426	348.44
832.198	440.357
766.11	335.533
830.291	400.839
812.324	417.753
772.106	421.17
834.251	444.734
829.644	399.214
779.953	383.128
782.665	378.771
800.345	388.969
826.374	416.187
845.691	494.458
776.074	398.946
827.897	398.008
757.419	375.27
741.01	310.212
735.439	339.741
798.456	379.436
800.689	376.283
828.231	426.966
804.435	370.734
832.113	455.863
774.587	357.337
780.724	355.878
865.158	484.988
795.551	406.44
822.038	441.11
765.734	357.107
751.326	353.928
802.914	374.39
798.76	376.388
801.526	427.749
766.414	387.152
830.088	447.005
820.566	395.076
829.099	456.451
842.364	459.748
775.835	375.197
795.41	392.429
806.674	487.869
795.176	347.02
808.482	385.807
758.093	317.31
790.155	398.243
831.553	429.895
800.865	400.083
771.888	399.281
794.511	428.788
774.305	419.548
860.018	470.205
774.407	366.277
823.354	428.355
834.382	419.088
820.987	464.525
806.132	369.59
856.38	458.357
733.125	358.968
822.017	434.126
804.662	443.951
802.428	403.018
770.108	344.856
811.108	421.726
811.567	422.209
809.294	372.177
763.89	371.952
782.227	409.23
818.192	404.259
786.643	368.116
748.839	354.449
771.455	334.457
827.054	407.517
877.395	465.138
762.786	404.524
797.462	413.1
775.131	339.366
837.485	381.86
819.443	429.176
801.093	449.864
782.749	394.164
810.466	404.152
800.568	405.438
780.593	377.347
753.813	381.781
779.225	366.226
825.457	444.298
825.891	428.7
809.209	439.588
874.087	490.252
757.663	381.059
844.162	381.196
800.053	404.699
753.04	350.006
823.552	437.482
816.683	447.888
778.496	397.636
771.631	407.568
761.419	360.299
749.456	366.585
791.676	360.284
803.707	458.742
790.659	413.403
766.217	387.782
746.046	360.44
765.883	347.567
807.335	392.749
743.106	310.878
752.352	377.057
812.114	395.764
812.506	411.667
805.062	401.075
747.053	337.372
799.128	355.3
796.659	363.46
767.956	372.366
787.925	361.365
836.713	488.842
781.917	409.731
786.015	372.585
848.016	455.749
864.278	476.632
787.925	353.501
858.455	481.356
782.376	415.07
816.706	377.114
830.077	443.503
775.118	381.627
758.746	338.374
776.91	360.724
795.155	347.321
800.643	473.794
764.148	338.136
777.039	380.409
762.79	336.498
805.984	410.257
824.376	476.582
761.712	358.1
781.12	389.14
790.314	393.511
798.351	378.997
806.536	435.937
814.031	403.426
781.453	367.464
842.402	484.108
809.006	392.538
793.615	390.504
804.819	438.25
837.565	422.398
801.803	402.031
789.022	365.872
795.138	406.423
793.457	398.064
786.761	434.261
830.359	449.856
840.489	439.784
813.651	405.185
752.507	334.987
781.868	350.994
771.012	356.767
796.803	317.958
827.086	414.861
773.597	367.196
765.771	380.387
829.146	474.238
781.15	300.67
810.509	414.573
863.329	483.307
799.891	385.349
817.374	446.665
789.59	399.748
797.767	379.572
788.534	398.146
774.685	359.933
802.483	418.407
777.177	391.501
819.881	395.347
794.085	375.706
768.217	379.757
797.773	419.944
811.637	375.792
788.716	372.664
803.191	400.722
834.639	432.849
829.288	464.648
796.152	377.907
810.604	424.559
815.164	382.983
839.382	451.155
774.576	390.802
808.896	436.276
765.535	357.127
804.366	390.087
817.008	412.988
817.234	433.209
761.015	367.619
802.659	459.857
803.924	385.646
760.068	351.127
778.747	396.233
766.024	441.625
831.108	426.135
711.111	302.45
796.687	412.004
779.927	378.951
820.707	470.251
740.628	319.419
773.948	363.957
770.311	337.102
785.227	404.655
812.585	428.624
783.052	381.686
791.772	382.346
813.076	402.471
837.067	486.343
781.31	343.071
817.38	400.61
804.655	416.179
825.745	403.771
804.988	438.052
740.242	363.659
774.251	353.292
834.112	382.597
803.348	425.731
791.752	401.096
730.446	318.93
783.305	369.512
786.447	363.331
781.182	388.931
813.831	415.843
765.572	384.929
737.006	315.055
799.192	422.354
780.706	326.919
764.272	313.569
807.385	413.6
742.226	330
790.302	410.253
848.584	452.416
800.735	376.81
787.935	393.764
817.354	370.457
807.974	380.455
760.812	412.076
783.12	356.753
772.179	389.796
853.748	474.15
787.681	410.666
782.202	397.853
811.648	401.634
828.943	368.754
769.779	399.637
789.675	336.493
755.166	351.802
802.128	371.43
823.286	429.41
785.718	415.98
801.706	401.576
797.893	386.546
831.484	430.075
841.896	395.364
810.83	482.386
799.853	418.241
772.742	357.456
819.774	437.394
818.756	417.641
790.347	368.81
789.257	372.785
798.068	424.251
805.231	420.601
776.679	345.092
777.638	400.102
816.749	365.682
830.053	405.091
790.719	394.644
770.995	400.36
771.633	343.387
782.423	348.606
786.605	386.501
805.079	413.942
797.522	400.851
761.863	324.184
828.583	464.62
839.188	439.725
804.645	407.725
857.056	469.27
786.367	376.253
784.854	379.072
798.454	406.694
812.405	390.236
804.17	349.965
780.936	453.739
851.796	434.528
811.546	393.648
797.289	399.082
778.73	360.755
829.76	404.85
845.503	475.7
821.156	458.902
796.318	369.466
850.221	461.892
814.062	444.361
828.094	387.896
810.798	419.744
802.815	416.137
796.985	393.654
804.505	419.142
799.413	422.974
831.913	405.416
804.403	428.261
854.015	447.154
774.683	346.853
744.196	324.222
803.906	381.428
778.003	369.437
802.654	419.723
786.542	389.888
816.954	425.127
813.189	427.768
801.023	431.575
794.763	377.446
852.117	441.928
778.456	395.281
776.729	332.663
796.135	416.157
770.042	394.595
823.445	398.452
806.848	414.442
812.678	414.795
771.965	377.223
806.075	426.725
793.155	420.894
795.289	413.208
851.809	401.419
781.26	360.851
823.394	416.23
813.075	437.11
784.673	350.444
848.216	515.215
827.644	439.355
820.029	431.637
766.295	341.274
780.721	331.891
772.553	395.225
800.443	417.913
776.054	457.063
778.483	332.489
840.482	435.988
793.74	436.857
773.053	405.082
820.104	401.829
768.732	355.476
852.332	478.61
826.305	453.084
795.445	376.505
806.947	392.5
816.417	431.77
848.601	425.31
773.468	419.019
796.112	374.186
806.525	414.065
813.208	442.293
825.772	463.596
822.634	437.711
792.801	352.944
849.007	470.292
802.515	423.792
771.481	369.68
837.755	432.03
770.15	365.523
814.381	428.399
764.292	343.632
775.228	371.33
830.365	438.928
820.291	388.378
765.34	362.538
813.679	422.178
855.633	428.003
811.745	379.651
825.741	443.036
790.404	386.333
812.006	455.289
810.223	380.798
755.809	394.631
743.355	377.605
758.659	359.198
779.445	405.311
807.523	407.248
769.945	431.814
783.139	366.639
784.819	359.114
750.162	318.684
818.499	414.304
789.782	400.698
804.506	412.6
797.953	363.075
775.381	398.615
804.556	366.069
791.714	357.351
787.97	400.946
766.235	324.157
848.162	458.811
778.018	390.83
765.502	356.774
798.892	397.574
786.267	335.506
809.642	406.221
811.638	441.502
843.215	460.073
780.392	379.55
820.576	426.673
851.268	427.289
772.784	393.89
809.482	413.49
799.707	381.591
772.344	319.524
820.689	462.346
813.264	401.944
754.124	377.503
800.267	387.451
852.101	476.293
813.023	413.185
819.967	460.393
780.483	340.535
783.797	375.101
780.665	413.618
821.635	431.385
816.223	414.395
788.497	384.058
739.902	298.183
812.358	453.92
825.175	449.917
826.192	452.48
764.128	383.917
797.509	457.046
739.002	345.364
736.472	315.97
811.061	391.047
773.619	421.802
777.138	354.511
786.529	372.735
825.009	442.601
776.875	348.636
806.422	370.15
817.301	416.692
826.811	461.963
788.884	381.484
837.682	451.793
763.576	370.827
803.101	371.54
797.667	422.739
805.141	413.289
783.045	368.875
813.28	432.034
824.19	437.999
814.312	411.922
765.654	375.139
841.381	466.56
779.632	385.079
871.656	457.702
775.7	349.252
755.55	349.154
776.215	357.403
800.453	435.223
830.967	465.165
807.096	380.407
780.241	397.326
774.029	360.087
791.26	416.652
793.914	436.975
828.114	407.29
811.633	444.906
841.757	449.004
810.016	377.503
826.777	483.075
781.034	384.154
763.012	374.918
812.528	401.132
800.478	389.252
789.244	365.975
748.021	331.321
804.837	397.564
785.938	424.417
811.242	435.932
814.989	461.596
775.661	418.033
753.147	357.959
826.428	415.573
784.113	367.833
860.905	517.72
787.797	345.185
805.394	436.854
770.649	385.374
802.073	393.709
782.617	375.493
844.173	403.709
757.746	372.175
776.027	371.864
761.245	355.742
837.156	434.738
819.265	417.328
808.551	446.846
854.963	448.939
837.656	440.851
833.593	401.84
782.888	401.457
818.086	429.094
811.984	405.886
799.441	399.196
850.351	435.44
824.401	444.033
786.817	404.641
844.651	465.115
778.165	369.649
784.893	424.988
811.664	407.052
796.708	425.115
815.365	406.606
819.885	443.114
798.319	373.357
772.067	392.937
778.77	367.602
786.677	414.159
783.527	433.605
809.201	392.936
812.031	410.61
768.232	319.81
788.319	436.185
819.723	413.272
839.151	428.958
793.545	454.92
795.365	386.785
782.308	364.667
773.843	356.703
839.081	475.881
815.135	376.767
774.282	392.621
803.656	410.874
870.384	461.607
788.75	349.915
